0.839999 3.504000 -2.560898 3.571431
0.849999 3.510000 -2.520877 3.529414
0.859999 3.516000 -2.481546 3.488374
0.869999 3.522000 -2.442899 3.448278
0.879999 3.528000 -2.404930 3.409093
0.889999 3.534000 -2.367633 3.370789
0.899999 3.540000 -2.331002 3.333335
0.909999 3.546000 -2.295031 3.296705
0.919999 3.552000 -2.259714 3.260872
0.929999 3.558000 -2.225045 3.225808
0.939999 3.564000 -2.191018 3.191491
0.949999 3.570000 -2.157627 3.157897
0.959999 3.576000 -2.124866 3.125002
0.969999 3.582000 -2.092729 3.092786
0.979999 3.588000 -2.061210 3.061226
0.989999 3.594000 -2.030303 3.030305
0.999999 3.600000 -2.000002 3.000002
1.009999 3.606000 -1.970301 2.970299
1.019999 3.612000 -1.941194 2.941178
1.029999 3.618000 -1.912675 2.912623
1.039999 3.624000 -1.884738 2.884617
1.049999 3.630000 -1.857377 2.857145
1.059999 3.636000 -1.830586 2.830190
1.069999 3.642000 -1.804359 2.803740
1.079999 3.648000 -1.778690 2.777780
1.089999 3.654000 -1.753573 2.752295
1.099999 3.660000 -1.729002 2.727274
1.109999 3.666000 -1.704971 2.702704
1.119999 3.671999 -1.681474 2.678573
1.129999 3.677999 -1.658505 2.654869
1.139999 3.684000 -1.636058 2.631581
1.149999 3.690000 -1.614127 2.608697
1.159999 3.696000 -1.592706 2.586209
1.169999 3.702000 -1.571789 2.564104
1.179999 3.708000 -1.551370 2.542375
1.189999 3.714000 -1.531443 2.521010
1.199999 3.720000 -1.512002 2.500002
1.209999 3.726000 -1.493041 2.479341
1.219999 3.731999 -1.474553 2.459018
1.229999 3.737999 -1.456534 2.439026
1.239999 3.743999 -1.438977 2.419356
1.249999 3.750000 -1.421876 2.400002
1.259999 3.756000 -1.405225 2.380954
1.269999 3.762000 -1.389018 2.362206
1.279999 3.768000 -1.373249 2.343752
1.289999 3.773999 -1.357912 2.325583
1.299999 3.779999 -1.343001 2.307694
1.309999 3.786000 -1.328510 2.290078
1.319999 3.792000 -1.314433 2.272729
1.329999 3.797999 -1.300764 2.255641
1.339999 3.803999 -1.287497 2.238807
1.349999 3.809999 -1.274626 2.222224
1.359999 3.816000 -1.262145 2.205884
1.369999 3.822000 -1.250048 2.189783
1.379999 3.828000 -1.238329 2.173915
1.389999 3.833999 -1.226982 2.158275
1.399999 3.839999 -1.216001 2.142859
1.409999 3.845999 -1.205380 2.127661
1.419999 3.852000 -1.195113 2.112678
1.429999 3.857999 -1.185194 2.097903
1.439999 3.863999 -1.175617 2.083335
1.449999 3.869999 -1.166376 2.068967
1.459999 3.875999 -1.157465 2.054796
1.469999 3.881999 -1.148878 2.040818
1.479999 3.888000 -1.140609 2.027029
1.489999 3.893999 -1.132652 2.013424
1.499999 3.899999 -1.125001 2.000001
1.509999 3.905999 -1.117650 1.986756
1.519999 3.911999 -1.110593 1.973686
1.529999 3.917999 -1.103824 1.960786
1.539999 3.923999 -1.097337 1.948053
1.549999 3.929999 -1.091126 1.935485
1.559999 3.935999 -1.085185 1.923078
1.569999 3.941999 -1.079508 1.910829
1.579999 3.947999 -1.074089 1.898736
1.589999 3.953999 -1.068922 1.886794
1.599999 3.959999 -1.064001 1.875001
1.609999 3.965999 -1.059319 1.863355
1.619999 3.971999 -1.054873 1.851853
1.629999 3.977999 -1.050653 1.840492
1.639999 3.983999 -1.046656 1.829270
1.649999 3.989999 -1.042875 1.818183
1.659999 3.995999 -1.039304 1.807230
1.669999 4.001999 -1.035937 1.796409
1.679999 4.007999 -1.032768 1.785716
1.689999 4.013999 -1.029791 1.775149
1.699999 4.020000 -1.027000 1.764707
1.709999 4.025999 -1.024389 1.754387
1.719999 4.031999 -1.021952 1.744187
1.729999 4.037999 -1.019683 1.734105
1.739999 4.043999 -1.017576 1.724139
1.749999 4.049999 -1.015625 1.714287
1.759999 4.055999 -1.013824 1.704547
1.769999 4.061999 -1.012167 1.694916
1.779999 4.067999 -1.010648 1.685395
1.789999 4.073999 -1.009261 1.675979
1.799999 4.079999 -1.008000 1.666668
1.809999 4.085999 -1.006859 1.657460
1.819999 4.091999 -1.005832 1.648353
1.829999 4.097999 -1.004913 1.639346
1.839999 4.103999 -1.004096 1.630436
1.849999 4.109999 -1.003375 1.621623
1.859999 4.115999 -1.002744 1.612904
1.869999 4.121999 -1.002197 1.604279
1.879999 4.127999 -1.001728 1.595746
1.889999 4.133999 -1.001331 1.587303
1.899999 4.139999 -1.001000 1.578949
1.909999 4.145999 -1.000729 1.570682
1.919999 4.151999 -1.000512 1.562501
1.929999 4.157999 -1.000343 1.554405
1.939999 4.163999 -1.000216 1.546393
1.949998 4.169999 -1.000125 1.538463
1.959998 4.175999 -1.000064 1.530613
1.969998 4.181999 -1.000027 1.522844
1.979998 4.187999 -1.000008 1.515153
1.989998 4.193999 -1.000001 1.507539
1.999998 4.199999 -1.000000 1.500001
2.009999 4.205999 -0.999999 1.492538
2.019999 4.211999 -0.999992 1.485150
2.029999 4.217999 -0.999973 1.477834
2.039999 4.223999 -0.999936 1.470589
2.049999 4.229999 -0.999875 1.463416
2.059999 4.235999 -0.999784 1.456312
2.069999 4.241999 -0.999657 1.449276
2.079998 4.247999 -0.999488 1.442309
2.089998 4.253999 -0.999271 1.435408
2.099998 4.259999 -0.999000 1.428572
2.109998 4.265999 -0.998669 1.421802
2.119998 4.271999 -0.998272 1.415095
2.129998 4.277999 -0.997803 1.408452
2.139998 4.283999 -0.997256 1.401870
2.149998 4.289999 -0.996625 1.395350
2.159998 4.295999 -0.995904 1.388890
2.169998 4.301999 -0.995087 1.382489
2.179998 4.307999 -0.994168 1.376148
2.189998 4.313999 -0.993141 1.369864
2.199998 4.319999 -0.992000 1.363637
2.209998 4.325999 -0.990739 1.357467
2.219998 4.331999 -0.989352 1.351352
2.229998 4.337999 -0.987833 1.345292
2.239998 4.343999 -0.986176 1.339287
2.249998 4.349999 -0.984375 1.333334
2.259998 4.355999 -0.982424 1.327435
2.269998 4.361999 -0.980317 1.321587
2.279998 4.367999 -0.978048 1.315790
2.289998 4.373999 -0.975611 1.310045
2.299998 4.379999 -0.973000 1.304349
2.309998 4.385999 -0.970209 1.298702
2.319998 4.391999 -0.967233 1.293104
2.329998 4.397999 -0.964064 1.287555
2.339998 4.403999 -0.960697 1.282052
2.349998 4.409999 -0.957126 1.276597
2.359998 4.415999 -0.953345 1.271187
2.369998 4.421999 -0.949348 1.265824
2.379998 4.427999 -0.945129 1.260505
2.389998 4.433999 -0.940682 1.255231
2.399998 4.439999 -0.936001 1.250001
2.409998 4.445999 -0.931080 1.244814
2.419998 4.451999 -0.925913 1.239670
2.429998 4.457999 -0.920494 1.234569
2.439998 4.463999 -0.914817 1.229509
2.449998 4.469999 -0.908876 1.224491
2.459998 4.475999 -0.902665 1.219513
2.469998 4.481999 -0.896178 1.214576
2.479998 4.487999 -0.889409 1.209678
2.489998 4.493999 -0.882352 1.204820
2.499998 4.499999 -0.875001 1.200001
2.509998 4.505999 -0.867350 1.195220
2.519998 4.511999 -0.859394 1.190477
2.529998 4.517999 -0.851125 1.185772
2.539998 4.523999 -0.842538 1.181103
2.549998 4.529999 -0.833627 1.176471
2.559998 4.535999 -0.824386 1.171876
2.569998 4.541999 -0.814809 1.167316
2.579998 4.547999 -0.804890 1.162792
2.589998 4.553999 -0.794623 1.158302
2.599998 4.559999 -0.784002 1.153847
2.609998 4.565999 -0.773021 1.149426
2.619998 4.571999 -0.761674 1.145039
2.629998 4.577999 -0.749955 1.140685
2.639998 4.583999 -0.737859 1.136364
2.649998 4.589999 -0.725378 1.132076
2.659998 4.595999 -0.712507 1.127820
2.669998 4.601999 -0.699240 1.123596
2.679998 4.607999 -0.685571 1.119404
2.689998 4.613999 -0.671494 1.115242
2.699998 4.619999 -0.657003 1.111112
2.709998 4.625999 -0.642092 1.107012
2.719998 4.631999 -0.626755 1.102942
2.729998 4.637999 -0.610986 1.098902
2.739998 4.643999 -0.594779 1.094891
2.749998 4.649999 -0.578129 1.090910
2.759998 4.655999 -0.561028 1.086957
2.769998 4.661999 -0.543471 1.083033
2.779998 4.667999 -0.525452 1.079138
2.789998 4.673999 -0.506965 1.075270
2.799998 4.679999 -0.488004 1.071429
2.809998 4.685999 -0.468563 1.067616
2.819998 4.691998 -0.448636 1.063831
2.829998 4.697999 -0.428218 1.060071
2.839998 4.703999 -0.407301 1.056339
2.849998 4.709999 -0.385880 1.052632
2.859998 4.715999 -0.363949 1.048952
2.869998 4.721999 -0.341502 1.045297
2.879998 4.727999 -0.318533 1.041667
2.889998 4.733999 -0.295036 1.038063
2.899998 4.739999 -0.271006 1.034484
2.909998 4.745999 -0.246435 1.030929
2.919998 4.751999 -0.221318 1.027398
2.929998 4.757998 -0.195649 1.023892
2.939998 4.763999 -0.169422 1.020409
2.949998 4.769999 -0.142631 1.016950
2.959998 4.775999 -0.115270 1.013514
2.969998 4.781999 -0.087334 1.010102
2.979998 4.787999 -0.058815 1.006712
2.989998 4.793999 -0.029708 1.003345
2.999998 4.799999 -0.000007 1.000001
3.009998 4.805999 0.030294 0.996679
3.019998 4.811998 0.061200 0.993378
3.029998 4.817999 0.092719 0.990100
3.039998 4.823998 0.124856 0.986843
3.049998 4.829998 0.157617 0.983607
3.059998 4.835999 0.191008 0.980393
3.069998 4.841999 0.225035 0.977199
3.079998 4.847999 0.259703 0.974027
3.089998 4.853999 0.295020 0.970875
3.099998 4.859999 0.330991 0.967743
3.109998 4.865999 0.367622 0.964631
3.119998 4.871999 0.404919 0.961539
3.129997 4.877998 0.442887 0.958467
3.139997 4.883998 0.481534 0.955415
3.149997 4.889998 0.520865 0.952382
3.159997 4.895998 0.560886 0.949368
3.169997 4.901999 0.601603 0.946373
3.179997 4.907999 0.643021 0.943397
3.189997 4.913999 0.685148 0.940440
3.199997 4.919999 0.727989 0.937501
3.209997 4.925999 0.771550 0.934580
3.219997 4.931998 0.815836 0.931678
3.229997 4.937999 0.860855 0.928793
3.239997 4.943998 0.906612 0.925927
3.249997 4.949998 0.953113 0.923078
3.259997 4.955998 1.000363 0.920246
3.269997 4.961998 1.048370 0.917432
3.279997 4.967999 1.097139 0.914635
3.289997 4.973999 1.146676 0.911855
3.299997 4.979999 1.196986 0.909092
3.309997 4.985999 1.248077 0.906345
3.319997 4.991999 1.299954 0.903615
3.329997 4.997998 1.352623 0.900902
3.339997 5.003999 1.406089 0.898204
3.349997 5.009998 1.460360 0.895523
3.359997 5.015998 1.515441 0.892858
3.369997 5.021998 1.571338 0.890208
3.379997 5.027998 1.628056 0.887575
3.389997 5.033998 1.685603 0.884956
3.399997 5.039999 1.743984 0.882354
3.409997 5.045999 1.803205 0.879766
3.419997 5.051998 1.863271 0.877194
3.429997 5.057999 1.924190 0.874636
3.439997 5.063998 1.985966 0.872094
3.449997 5.069999 2.048607 0.869566
3.459997 5.075998 2.112118 0.867053
3.469997 5.081998 2.176505 0.864554
3.479997 5.087998 2.241773 0.862070
3.489997 5.093998 2.307930 0.859600
3.499997 5.099998 2.374981 0.857144
3.509997 5.105998 2.442931 0.854702
3.519997 5.111999 2.511788 0.852273
3.529997 5.117998 2.581557 0.849859
3.539997 5.123999 2.652243 0.847458
3.549997 5.129998 2.723854 0.845071
3.559997 5.135998 2.796395 0.842697
3.569997 5.141998 2.869871 0.840337
3.579997 5.147998 2.944290 0.837990
3.589997 5.153998 3.019657 0.835655
3.599997 5.159998 3.095977 0.833334
3.609997 5.165998 3.173258 0.831026
3.619997 5.171998 3.251504 0.828730
3.629997 5.177999 3.330723 0.826447
3.639997 5.183998 3.410920 0.824176
3.649997 5.189999 3.492100 0.821918
3.659997 5.195998 3.574271 0.819673
3.669997 5.201998 3.657438 0.817439
3.679997 5.207998 3.741606 0.815218
3.689997 5.213998 3.826783 0.813009
3.699997 5.219998 3.912973 0.810811
3.709997 5.225998 4.000184 0.808626
3.719997 5.231998 4.088421 0.806452
3.729997 5.237998 4.177690 0.804290
3.739997 5.243999 4.267996 0.802140
3.749997 5.249998 4.359346 0.800001
3.759997 5.255998 4.451747 0.797873
3.769997 5.261998 4.545204 0.795757
3.779997 5.267998 4.639722 0.793651
3.789997 5.273998 4.735309 0.791557
3.799997 5.279998 4.831969 0.789474
3.809997 5.285998 4.929710 0.787402
3.819997 5.291998 5.028536 0.785341
3.829997 5.297998 5.128455 0.783290
3.839997 5.303998 5.229472 0.781251
3.849997 5.309999 5.331592 0.779221
3.859997 5.315998 5.434823 0.777203
3.869997 5.321998 5.539169 0.775194
3.879997 5.327998 5.644638 0.773197
3.889997 5.333998 5.751235 0.771209
3.899997 5.339998 5.858965 0.769231
3.909997 5.345998 5.967835 0.767264
3.919997 5.351998 6.077852 0.765307
3.929997 5.357998 6.189021 0.763359
3.939997 5.363998 6.301347 0.761422
3.949997 5.369998 6.414837 0.759494
3.959997 5.375998 6.529498 0.757576
3.969997 5.381998 6.645334 0.755668
3.979997 5.387998 6.762353 0.753769
3.989997 5.393998 6.880559 0.751880
3.999997 5.399998 6.999960 0.750001
4.009997 5.405998 7.120564 0.748130
4.019997 5.411998 7.242373 0.746269
4.029997 5.417998 7.365395 0.744417
4.039998 5.423999 7.489634 0.742575
4.049998 5.429999 7.615097 0.740741
4.059998 5.435999 7.741791 0.738917
4.069998 5.441999 7.869720 0.737101
4.079998 5.447999 7.998893 0.735294
4.089999 5.454000 8.129313 0.733497
4.099999 5.460000 8.260986 0.731708
4.109999 5.466000 8.393920 0.729927
4.119999 5.472000 8.528120 0.728155
4.130000 5.478000 8.663592 0.726392
4.140000 5.484000 8.800343 0.724638
4.150000 5.490000 8.938376 0.722892
4.160000 5.496000 9.077701 0.721154
4.170001 5.502000 9.218321 0.719424
4.180001 5.508000 9.360243 0.717703
4.190001 5.514001 9.503473 0.715990
4.200001 5.520001 9.648018 0.714285
4.210001 5.526001 9.793882 0.712589
4.220002 5.532001 9.941073 0.710900
4.230002 5.538001 10.089596 0.709220
4.240002 5.544002 10.239456 0.707547
4.250002 5.550002 10.390661 0.705882
4.260003 5.556002 10.543216 0.704225
4.270003 5.562002 10.697127 0.702576
4.280003 5.568002 10.852400 0.700934
4.290003 5.574002 11.009041 0.699300
4.300004 5.580002 11.167056 0.697674
4.310004 5.586002 11.326451 0.696055
4.320004 5.592002 11.487232 0.694444
4.330004 5.598002 11.649405 0.692840
4.340004 5.604003 11.812977 0.691244
4.350005 5.610003 11.977952 0.689654
4.360005 5.616003 12.144338 0.688073
4.370005 5.622003 12.312140 0.686498
4.380005 5.628003 12.481363 0.684931
4.390006 5.634004 12.652015 0.683370
4.400006 5.640004 12.824100 0.681817
4.410006 5.646004 12.997626 0.680271
4.420006 5.652004 13.172598 0.678732
4.430007 5.658004 13.349022 0.677200
4.440007 5.664004 13.526904 0.675675
4.450007 5.670004 13.706250 0.674156
4.460007 5.676004 13.887067 0.672645
4.470007 5.682004 14.069359 0.671140
4.480008 5.688004 14.253133 0.669642
4.490008 5.694005 14.438396 0.668150
4.500008 5.700005 14.625152 0.666665
4.510008 5.706005 14.813409 0.665187
4.520009 5.712005 15.003172 0.663716
4.530009 5.718005 15.194447 0.662250
4.540009 5.724006 15.387239 0.660792
4.550009 5.730006 15.581556 0.659339
4.560009 5.736006 15.777403 0.657893
4.570010 5.742006 15.974785 0.656454
4.580010 5.748006 16.173710 0.655020
4.590010 5.754006 16.374184 0.653593
4.600010 5.760006 16.576210 0.652172
4.610011 5.766006 16.779799 0.650758
4.620011 5.772007 16.984951 0.649349
4.630011 5.778007 17.191677 0.647947
4.640011 5.784007 17.399981 0.646550
4.650012 5.790007 17.609869 0.645160
4.660012 5.796007 17.821346 0.643775
4.670012 5.802007 18.034420 0.642397
4.680012 5.808007 18.249096 0.641024
4.690012 5.814008 18.465380 0.639657
4.700013 5.820008 18.683277 0.638296
4.710013 5.826008 18.902796 0.636941
4.720013 5.832008 19.123940 0.635591
4.730013 5.838008 19.346716 0.634248
4.740014 5.844008 19.571131 0.632910
4.750014 5.850008 19.797188 0.631577
4.760014 5.856009 20.024897 0.630250
4.770014 5.862009 20.254261 0.628929
4.780015 5.868009 20.485289 0.627613
4.790015 5.874009 20.717983 0.626303
4.800015 5.880009 20.952353 0.624998
4.810015 5.886009 21.188400 0.623699
4.820015 5.892009 21.426136 0.622405
4.830016 5.898009 21.665564 0.621116
4.840016 5.904010 21.906689 0.619833
4.850016 5.910010 22.149517 0.618555
4.860016 5.916010 22.394056 0.617282
4.870017 5.922010 22.640312 0.616014
4.880017 5.928010 22.888290 0.614752
4.890017 5.934011 23.137997 0.613495
4.900017 5.940011 23.389435 0.612243
4.910017 5.946011 23.642616 0.610996
4.920018 5.952011 23.897541 0.609754
4.930018 5.958011 24.154219 0.608517
4.940018 5.964011 24.412655 0.607285
4.950018 5.970011 24.672855 0.606058
4.960019 5.976011 24.934826 0.604836
4.970019 5.982011 25.198572 0.603619
4.980019 5.988011 25.464100 0.602407
4.990019 5.994012 25.731417 0.601200
